Export Date,2025-09-08T09:12:07.331Z
2019-06,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.7045454545454546,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-07,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9767441860465116,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-08,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-09,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-10,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,1.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2019-11,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2
2019-12,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,1.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-01,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-02,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,1.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-03,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,7.875,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-04,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-06,2.2,2.5,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-07,0.7058823529411765,0,0.7058823529411765,0.8,0.7692307692307693,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-08,1.8571428571428572,2,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-09,1.9047619047619047,2,1.9047619047619047,1.9047619047619047,1.9047619047619047,1.9047619047619047,1.9047619047619047,1.9047619047619047,1.9047619047619047,1.9047619047619047,1.9047619047619047,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-10,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8387096774193548,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-11,1.3157894736842106,1.3157894736842106,1.3157894736842106,1.3333333333333333,1.3529411764705883,1.3157894736842106,1.3157894736842106,1.3157894736842106,1.3157894736842106,1.3157894736842106,1.3157894736842106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-12,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,2.4482758620689653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-01,1.9375,1.9375,1.9375,1.9375,2.0833333333333335,1.9375,1.9375,1.9375,1.9375,1.9375,1.9375,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-02,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,2.130434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-03,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-04,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-05,1,1,1,1,0.8947368421052632,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-06,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-07,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-08,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-09,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,2.6363636363636362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-10,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,1.7647058823529411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-11,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2021-12,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,2.2051282051282053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-01,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-02,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-03,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-04,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,6.264705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-05,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,7.419354838709677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-06,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,3.4615384615384617,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-07,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,8.026315789473685,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-08,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4.342105263157895,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-09,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,1.9473684210526316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-10,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,4.529411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-11,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,3.4705882352941178,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022-12,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.673913043478261,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-01,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-02,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-03,1.5526315789473684,1.5526315789473684,1.5526315789473684,1.5526315789473684,1.5526315789473684,1.5526315789473684,1.6,1.5526315789473684,1.5526315789473684,1.5526315789473684,1.5526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-04,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,2.9545454545454546,6.333333333333333,19,19,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-05,5,5,5,5,5,5,5,5,5,5,5,6.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-06,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,2.0681818181818183,3.1666666666666665,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-07,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,3.1379310344827585,5.4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-08,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,7.72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-09,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,5.916666666666667,7.125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-10,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-11,7,7,7,7,7,7,7,7,7,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2023-12,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,6.625,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-01,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5.230769230769231,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-02,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,7.75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-03,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-04,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,11.666666666666666,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-05,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-06,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-07,9,9,9,9,9,9,9,9,9,9,9,7.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-08,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,6.571428571428571,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-09,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.2222222222222223,2.5714285714285716,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-10,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-11,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,6,7.25,7.25,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-12,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,1.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-01,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,10.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-02,7.625,7.625,7.625,7.625,7.625,7.625,7.625,7.625,7.625,7.625,7.625,13,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-03,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-04,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-05,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2025-06,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6923076923076923,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2

Section,"Delayed Batches By Line (line,delayed_batches)"
line,delayed_batches
1,1528
3,1528
4,1528
5,1528
6,1528
7,1528
10,1527
2,1524
9,1522
8,1516
11,1453
12,972
13,886
15,875
16,872
17,872
18,872
14,870
19,856
20,268
21,194
22,152
23,33
24,5
25,1

Section,"Delayed vs Total Batches (line,total_batches,delayed_batches,on_time_batches)"
line,total_batches,delayed_batches,on_time_batches
1,5832,1528,4304
3,5832,1528,4304
6,5832,1528,4304
10,5830,1527,4303
7,5829,1528,4301
4,5829,1528,4301
9,5825,1522,4303
5,5816,1528,4288
8,5797,1516,4281
2,5792,1524,4268
11,5201,1453,3748
12,3434,972,2462
13,3245,886,2359
14,3225,870,2355
15,3223,875,2348
16,3219,872,2347
17,3219,872,2347
18,3219,872,2347
19,3193,856,2337
20,1884,268,1616
21,1747,194,1553
22,1451,152,1299
23,409,33,376
24,11,5,6
25,3,1,2
26,1,0,1

Section,"Top Delay Formulas (formula_id,delay_rate)"
formula_id,delay_rate
171890,100
155769,100
162338,100
159831,100
162970,100
160734,87.5
161829,86.21
166417,85.71
165294,70.97
108837,68.75
117699,67.69
124268,66.67
163391,63.24
115232,63.16
112770,61.42

Section,"Line Scrap Factor (line,avg_scrap_factor)"
line,avg_scrap_factor
1,0.0177
2,0.0249
3,0.03
4,0.03
5,0.03
6,0.03
7,0.03
8,0.03
9,0.03
10,0.03
11,0.0299
12,0.0281
13,0.026
14,0.0298
15,0.0299
16,0.03
17,0.03
18,0.03
19,0.03
20,0.0277
21,0.0299
22,0.03
23,0.0242
24,0
25,0
26,0

Section,"Monthly Delay Rate (month,delay_rate,threshold)"
month,delay_rate,threshold
2015-07,44.78,50
2015-08,48.99,50
2015-09,66.31,50
2015-10,42.34,50
2015-11,58.82,50
2015-12,21.65,50
2016-01,24.04,50
2016-02,51.26,50
2016-03,62.35,50
2016-04,9.65,50
2016-05,8.84,50
2016-06,9.94,50
2016-07,14.89,50
2016-08,40.98,50
2016-09,29.35,50
2016-10,11.89,50
2016-11,6.52,50
2016-12,6.12,50
2017-01,5.56,50
2017-02,3.08,50
2017-03,6.25,50
2017-04,0,50
2017-05,0.97,50
2017-06,5.26,50
2017-07,1.69,50
2017-08,25.95,50
2017-09,27.63,50
2017-10,4.94,50
2017-11,8.7,50
2017-12,2.27,50
2018-01,10.53,50
2018-02,0,50
2018-03,0,50
2018-04,0,50
2018-05,15.62,50
2018-06,0,50
2018-07,13.04,50
2018-08,38.1,50
2018-09,22.73,50
2018-10,4,50
2018-11,0,50
2018-12,0,50
2019-01,33.33,50
2019-02,21.74,50
2019-03,22.22,50
2019-04,13.79,50
2019-05,4.55,50
2019-06,2.27,50
2019-07,4.65,50
2019-08,0,50
2019-09,0,50
2019-10,8.33,50
2019-11,0,50
2019-12,14.29,50
2020-01,0,50
2020-02,12.5,50
2020-03,50,50
2020-04,100,50
2020-05,60,50
2020-06,26.67,50
2020-07,0,50
2020-08,14.29,50
2020-09,28.57,50
2020-10,20,50
2020-11,10.53,50
2020-12,62.07,50
2021-01,12.5,50
2021-02,21.74,50
2021-03,22.22,50
2021-04,0,50
2021-05,0,50
2021-06,4.17,50
2021-07,0,50
2021-08,15.38,50
2021-09,33.33,50
2021-10,17.65,50
2021-11,41.67,50
2021-12,41.03,50
2022-01,43.75,50
2022-02,48.39,50
2022-03,60,50
2022-04,50,50
2022-05,61.29,50
2022-06,46.15,50
2022-07,44.74,50
2022-08,57.89,50
2022-09,28.95,50
2022-10,29.41,50
2022-11,44.12,50
2022-12,28.26,50
2023-01,12.5,50
2023-02,25,50
2023-03,15.79,50
2023-04,18.18,50
2023-05,61.54,50
2023-06,34.09,50
2023-07,48.28,50
2023-08,84,50
2023-09,75,50
2023-10,100,50
2023-11,100,50
2023-12,100,50
2024-01,53.85,50
2024-02,100,50
2024-03,100,50
2024-04,100,50
2024-05,100,50
2024-06,60,50
2024-07,100,50
2024-08,85.71,50
2024-09,44.44,50
2024-10,100,50
2024-11,100,50
2024-12,15.38,50
2025-01,100,50
2025-02,62.5,50
2025-03,27.27,50
2025-04,100,50
2025-05,25,50
2025-06,7.69,50

Section,"Delay Reasons By Line (line,reason,count,threshold_days)"
line,reason,count,threshold_days
1,Addition and deletion for Batch WIP,869,2
1,CR.LOW,30,2
1,Capacity Constraints,39,2
1,ERP Error / WIP Error,45,2
1,HOLD BY SC,2,2
1,HOLIDAYS,13,2
1,Instructed by Supply Chain,18,2
1,RM Short,21,2
1,VISCOSITY Variation,4,2
2,Addition and deletion for Batch WIP,263,2
2,CR.LOW,11,2
2,Capacity Constraints,14,2
2,ERP Error / WIP Error,8,2
2,HOLD BY SC,1,2
2,HOLIDAYS,5,2
2,Instructed by Supply Chain,5,2
2,RM Short,8,2
2,VISCOSITY Variation,2,2
3,Addition and deletion for Batch WIP,268,2
3,CR.LOW,11,2
3,Capacity Constraints,14,2
3,ERP Error / WIP Error,8,2
3,HOLD BY SC,1,2
3,HOLIDAYS,5,2
3,Instructed by Supply Chain,5,2
3,RM Short,8,2
3,VISCOSITY Variation,4,2
4,Addition and deletion for Batch WIP,262,2
4,CR.LOW,11,2
4,Capacity Constraints,14,2
4,ERP Error / WIP Error,9,2
4,HOLD BY SC,1,2
4,HOLIDAYS,5,2
4,Instructed by Supply Chain,5,2
4,RM Short,8,2
4,VISCOSITY Variation,2,2
5,Addition and deletion for Batch WIP,276,2
5,CR.LOW,11,2
5,Capacity Constraints,14,2
5,ERP Error / WIP Error,10,2
5,HOLD BY SC,1,2
5,HOLIDAYS,5,2
5,Instructed by Supply Chain,5,2
5,RM Short,8,2
5,VISCOSITY Variation,3,2
6,Addition and deletion for Batch WIP,264,2
6,CR.LOW,11,2
6,Capacity Constraints,14,2
6,ERP Error / WIP Error,8,2
6,HOLD BY SC,1,2
6,HOLIDAYS,5,2
6,Instructed by Supply Chain,5,2
6,RM Short,8,2
6,VISCOSITY Variation,2,2
7,Addition and deletion for Batch WIP,262,2
7,CR.LOW,11,2
7,Capacity Constraints,14,2
7,ERP Error / WIP Error,8,2
7,HOLD BY SC,1,2
7,HOLIDAYS,5,2
7,Instructed by Supply Chain,5,2
7,RM Short,8,2
7,VISCOSITY Variation,2,2
8,Addition and deletion for Batch WIP,262,2
8,CR.LOW,11,2
8,Capacity Constraints,14,2
8,ERP Error / WIP Error,8,2
8,HOLD BY SC,1,2
8,HOLIDAYS,5,2
8,Instructed by Supply Chain,5,2
8,RM Short,8,2
8,VISCOSITY Variation,2,2
9,Addition and deletion for Batch WIP,292,2
9,CR.LOW,12,2
9,Capacity Constraints,17,2
9,ERP Error / WIP Error,8,2
9,HOLD BY SC,1,2
9,HOLIDAYS,5,2
9,Instructed by Supply Chain,6,2
9,RM Short,10,2
9,VISCOSITY Variation,2,2
10,Addition and deletion for Batch WIP,265,2
10,CR.LOW,12,2
10,Capacity Constraints,14,2
10,ERP Error / WIP Error,8,2
10,HOLD BY SC,1,2
10,HOLIDAYS,5,2
10,Instructed by Supply Chain,5,2
10,RM Short,8,2
10,VISCOSITY Variation,2,2
11,Addition and deletion for Batch WIP,262,2
11,CR.LOW,11,2
11,Capacity Constraints,14,2
11,ERP Error / WIP Error,8,2
11,HOLD BY SC,1,2
11,HOLIDAYS,5,2
11,Instructed by Supply Chain,5,2
11,RM Short,8,2
11,VISCOSITY Variation,2,2
12,Addition and deletion for Batch WIP,44,2
12,Capacity Constraints,3,2
12,HOLIDAYS,1,2
12,VISCOSITY Variation,2,2
13,Addition and deletion for Batch WIP,5,2
13,CR.LOW,1,2
13,HOLIDAYS,1,2
14,Addition and deletion for Batch WIP,1,2
14,HOLIDAYS,1,2

Section,"Top Delay Reasons (reason,count,share_percent,threshold_days)"
reason,count,share_percent,threshold_days
Addition and deletion for Batch WIP,3595,83.03,2
Capacity Constraints,185,4.27,2
CR.LOW,143,3.3,2
ERP Error / WIP Error,128,2.96,2
RM Short,103,2.38,2
Instructed by Supply Chain,69,1.59,2
HOLIDAYS,66,1.52,2
VISCOSITY Variation,29,0.67,2
HOLD BY SC,12,0.28,2
